penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
10902,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,70.04,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:09+00:00
10928,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,96.54,false,BR101990,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:02+00:00
10902,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,77.23,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:08+00:00
10928,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,87.55,false,BR101998,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:02+00:00
10914,28008,Casual staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Saturday - First 4 hours,172.5,AD,67.88,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:59+00:00
10930,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,90.51,false,BR101998,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:03+00:00
10904,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,79.83,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:59+00:00
10916,28008,Casual staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,99.8,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:01+00:00
10916,28008,Casual staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,90.51,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:01+00:00
10930,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,99.8,false,BR101990,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:02+00:00
10904,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,72.4,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:40:59+00:00
10896,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,79.83,false,BR101990,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:01+00:00
10896,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Afternoon and rotating night shift - Sunday,230,AD,72.4,false,BR101998,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:01+00:00
1816,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,11,Afternoon shift,115,AD,39.92,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:19+00:00
1816,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,11,Afternoon shift,115,AD,36.2,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:19+00:00
1837,21671,Casual staff employees—shiftwork—Monday to Friday,11,Afternoon shift,115,AD,49.9,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:14+00:00
1837,21671,Casual staff employees—shiftwork—Monday to Friday,11,Afternoon shift,115,AD,45.25,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:14+00:00
10913,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,11,All other overtime,200,AD,69.42,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:13+00:00
10937,28014,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—All other overtime,11,All other overtime,200,AD,86.78,false,BR101990,2022-07-01,2023-06-30,4,2022,2025-05-06T05:41:01+00:00
10937,28014,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—All other overtime,11,All other overtime,200,AD,78.7,false,BR101998,2022-07-01,2023-06-30,4,2022,2025-05-06T05:41:02+00:00
10911,28006,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—All other overtime,11,All other overtime,200,AD,69.42,false,BR101990,2022-07-01,2023-06-30,4,2022,2025-05-06T05:41:10+00:00
10913,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,11,All other overtime,200,AD,62.96,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:13+00:00
10939,28015,Casual staff employees—Regular weekend workers—Overtime rates,11,All other overtime,200,AD,86.78,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:03+00:00
10911,28006,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—All other overtime,11,All other overtime,200,AD,62.96,false,BR101998,2022-07-01,2023-06-30,4,2022,2025-05-06T05:41:11+00:00
10939,28015,Casual staff employees—Regular weekend workers—Overtime rates,11,All other overtime,200,AD,78.7,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:03+00:00
10908,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,11,Day shift,300,AD,104.13,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:06+00:00
1815,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,11,Day shift,100,AD,34.71,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:18+00:00
1836,21671,Casual staff employees—shiftwork—Monday to Friday,11,Day shift,100,AD,39.35,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:13+00:00
10934,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,11,Day shift,300,AD,118.05,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:08+00:00
10934,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,11,Day shift,300,AD,130.17,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:08+00:00
1836,21671,Casual staff employees—shiftwork—Monday to Friday,11,Day shift,100,AD,43.39,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:13+00:00
1815,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,11,Day shift,100,AD,31.48,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:18+00:00
10908,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,11,Day shift,300,AD,94.44,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:07+00:00
10923,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - After 3 hours,200,AD,86.78,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:11+00:00
10923,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - After 3 hours,200,AD,78.7,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:40:58+00:00
1823,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - After 3 hours,200,AD,62.96,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:32+00:00
1823,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - After 3 hours,200,AD,69.42,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:23+00:00
10922,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - First 3 hours,150,AD,65.09,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:09+00:00
10922,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - First 3 hours,150,AD,59.03,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:41:10+00:00
1822,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - First 3 hours,150,AD,52.07,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:17+00:00
1822,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,11,Monday to Saturday - First 3 hours,150,AD,47.22,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:18+00:00
1831,21670,Casual staff employees—ordinary and penalty rates,11,Ordinary hours,100,AD,39.35,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:39+00:00
1810,21666,Full-time and part-time staff employees—ordinary and penalty rates,11,Ordinary hours,100,AD,31.48,false,BR101998,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:14+00:00
1831,21670,Casual staff employees—ordinary and penalty rates,11,Ordinary hours,100,AD,43.39,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:39+00:00
1810,21666,Full-time and part-time staff employees—ordinary and penalty rates,11,Ordinary hours,100,AD,34.71,false,BR101990,2022-07-01,2023-06-30,9,2022,2025-05-06T05:44:13+00:00
10938,28015,Casual staff employees—Regular weekend workers—Overtime rates,11,Overtime on a public holiday,300,AD,130.17,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:02+00:00
10912,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,11,Overtime on a public holiday,300,AD,94.44,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:12+00:00
10912,28007,Full-time and part-time staff employees—Regular weekend workers—Overtime rates,11,Overtime on a public holiday,300,AD,104.13,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:12+00:00
10938,28015,Casual staff employees—Regular weekend workers—Overtime rates,11,Overtime on a public holiday,300,AD,118.05,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:03+00:00
1818,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,11,Permanent night shift,125,AD,43.39,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:21+00:00
1818,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,11,Permanent night shift,125,AD,39.35,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:21+00:00
1828,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,11,Permanent night shift,225,AD,70.83,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:11+00:00
10901,28003,Full-time and part-time staff employees—shiftwork—Public holiday,11,Permanent night shift,350,AD,110.18,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:07+00:00
10936,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,11,Permanent night shift,350,AD,137.73,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
1839,21671,Casual staff employees—shiftwork—Monday to Friday,11,Permanent night shift,125,AD,54.24,false,BR101990,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:17+00:00
10910,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,11,Permanent night shift,350,AD,110.18,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:10+00:00
10927,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,11,Permanent night shift,225,AD,97.63,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
10921,28009,Casual staff employees—shiftwork—Public holiday,11,Permanent night shift,350,AD,151.87,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:08+00:00
1839,21671,Casual staff employees—shiftwork—Monday to Friday,11,Permanent night shift,125,AD,49.19,false,BR101998,2022-07-01,2023-06-30,8,2022,2025-05-06T05:44:17+00:00
10901,28003,Full-time and part-time staff employees—shiftwork—Public holiday,11,Permanent night shift,350,AD,121.49,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:06+00:00
10910,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,11,Permanent night shift,350,AD,121.49,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:09+00:00
1828,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,11,Permanent night shift,225,AD,78.1,false,BR101990,2022-07-01,2023-06-30,5,2022,2025-05-06T05:44:11+00:00
10927,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,11,Permanent night shift,225,AD,88.54,false,BR101998,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
10921,28009,Casual staff employees—shiftwork—Public holiday,11,Permanent night shift,350,AD,137.73,false,BR101998,2022-07-01,2023-06-30,5,2022,2025-05-06T05:41:09+00:00
10936,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,11,Permanent night shift,350,AD,151.87,false,BR101990,2022-07-01,2023-06-30,6,2022,2025-05-06T05:41:01+00:00
10898,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday -  After 4 hours,250,AD,86.78,false,BR101990,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:03+00:00
10898,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday -  After 4 hours,250,AD,78.7,false,BR101998,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:04+00:00
10897,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday -  First 4 hours,187.5,AD,65.08,false,BR101990,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:02+00:00
10897,28002,Full-time and part-time staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday -  First 4 hours,187.5,AD,59.03,false,BR101998,2022-07-01,2023-06-30,11,2022,2025-05-06T05:41:03+00:00
10918,28008,Casual staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday - After 4 hours,250,AD,108.48,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:03+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Permanent night shift - Saturday - After 4 hours,250,AD,86.78,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:03+00:00
10932,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Permanent night shift - Saturday - After 4 hours,250,AD,108.48,false,BR101990,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:04+00:00
10906,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Permanent night shift - Saturday - After 4 hours,250,AD,78.7,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:03+00:00
10932,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Permanent night shift - Saturday - After 4 hours,250,AD,98.38,false,BR101998,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:05+00:00
10918,28008,Casual staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday - After 4 hours,250,AD,98.38,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:05+00:00
10931,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Permanent night shift - Saturday - First 4 hours,237.5,AD,103.05,false,BR101990,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:06+00:00
10917,28008,Casual staff employees—shiftwork—Weekend,11,Permanent night shift - Saturday - First 4 hours,187.5,AD,73.78,false,BR101998,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:03+00:00
10905,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,11,Permanent night shift - Saturday - First 4 hours,237.5,AD,82.44,false,BR101990,2022-07-01,2023-06-30,10,2022,2025-05-06T05:41:01+00:00
10931,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,11,Permanent night shift - Saturday - First 4 hours,237.5,AD,93.46,false,BR101998,2022-07-01,2023-06-30,12,2022,2025-05-06T05:41:06+00:00
